1.000000000000000000e+00 9.985305640576354058e-01 1.096454380225756657e-03
1.002307548283865257e+00 9.985454724369736690e-01 1.092572157841252643e-03
1.004620421346813064e+00 9.985653516363908189e-01 1.087351937090760747e-03
1.006938631476027135e+00 9.985708993201306560e-01 1.096433802636186420e-03
1.009262190987047392e+00 9.985553042965328308e-01 1.121349762947111955e-03
1.011591112223829692e+00 9.985273409355575058e-01 1.143228608987962528e-03
1.013925407558815328e+00 9.985012901609967573e-01 1.149463643111544794e-03
1.016265089392995202e+00 9.984845891823624919e-01 1.140076986559690562e-03
1.018610170155975325e+00 9.984743293171244316e-01 1.125422101263349973e-03
1.020960662306046540e+00 9.984636612085050489e-01 1.120322632660293929e-03
1.023316578330244919e+00 9.984499484488815746e-01 1.122047781065525123e-03
1.025677930744421928e+00 9.984367526475480537e-01 1.117301823538830894e-03
1.028044732093309710e+00 9.984294413500272025e-01 1.106863633682543101e-03
1.030416994950587473e+00 9.984303795390555569e-01 1.099633654293176313e-03
1.032794731918951436e+00 9.984384321064763146e-01 1.106651162821612258e-03
1.035177955630176339e+00 9.984516447294741193e-01 1.133941274494062535e-03
1.037566678745186044e+00 9.984686835556110251e-01 1.159751514125142080e-03
1.039960913954120381e+00 9.984872001976590195e-01 1.161284852301403773e-03
1.042360673976401086e+00 9.985019936186513290e-01 1.157149831080415319e-03
1.044765971560804196e+00 9.985067225121757595e-01 1.172903865722390790e-03
1.047176819485520438e+00 9.984987726202425584e-01 1.195053701365211742e-03
1.049593230558227841e+00 9.984824957183164873e-01 1.201729373657900099e-03
1.052015217616159237e+00 9.984667033327319086e-01 1.189817985267370426e-03
1.054442793526168654e+00 9.984578046344890767e-01 1.162305842051071427e-03
1.056875971184803920e+00 9.984546655030669404e-01 1.133750099707641224e-03
1.059314763518369951e+00 9.984500369392190766e-01 1.132957443424430178e-03
1.061759183483000024e+00 9.984372088164035208e-01 1.165752958572540939e-03
1.064209244064724613e+00 9.984155459737741323e-01 1.204000920082060663e-03
1.066664958279538666e+00 9.983898227495816569e-01 1.225149899854154328e-03
1.069126339173475992e+00 9.983645508456270301e-01 1.234264047146937937e-03
1.071593399822671211e+00 9.983394731329156002e-01 1.253765924066320425e-03
1.074066153333433471e+00 9.983110529521336263e-01 1.299360989560506942e-03
1.076544612842315951e+00 9.982784704317030355e-01 1.358529275270408711e-03
1.079028791516183583e+00 9.982477199431504244e-01 1.401377000823328259e-03
1.081518702552288103e+00 9.982289263155695869e-01 1.411155131932847551e-03
1.084014359178331111e+00 9.982286222525951214e-01 1.391044579637438876e-03
1.086515774652538235e+00 9.982439924728758740e-01 1.352889258804302773e-03
1.089022962263730410e+00 9.982647113081294377e-01 1.314966252058400722e-03
1.091535935331391149e+00 9.982810737344420815e-01 1.293788038475832689e-03
1.094054707205742494e+00 9.982911542827086482e-01 1.283850222396054706e-03
1.096579291267809841e+00 9.983004645968229784e-01 1.268499351535279157e-03
1.099109700929497224e+00 9.983144955589696723e-01 1.249109820045038585e-03
1.101645949633657029e+00 9.983312471612755257e-01 1.236521556853862691e-03
1.104188050854160164e+00 9.983410621906670945e-01 1.230769337808878140e-03
1.106736018095973328e+00 9.983344403548332080e-01 1.235493319683035954e-03
1.109289864895222744e+00 9.983110130109605906e-01 1.264703088809225433e-03
1.111849604819270976e+00 9.982813880472012347e-01 1.314244814186656032e-03
1.114415251466787993e+00 9.982596222840268707e-01 1.356877321668408746e-03
1.116986818467822662e+00 9.982523556366359463e-01 1.375327998490541740e-03
1.119564319483878245e+00 9.982537925652806843e-01 1.380703654824625348e-03
1.122147768207980345e+00 9.982508729404283576e-01 1.395806808274432714e-03
1.124737178364751955e+00 9.982342955647169891e-01 1.423761001109978596e-03
1.127332563710487179e+00 9.982060672418729963e-01 1.443383308070621002e-03
1.129933938033221619e+00 9.981772627573587409e-01 1.441148560066564258e-03
1.132541315152811423e+00 9.981580854985516726e-01 1.429497440317824795e-03
1.135154708920999012e+00 9.981488888398132309e-01 1.424857279292530152e-03
1.137774133221491457e+00 9.981399520616198728e-01 1.430422134376226062e-03
1.140399601970033094e+00 9.981202772101915865e-01 1.450392518202112515e-03
1.143031129114478794e+00 9.980879028475235781e-01 1.488163788593553551e-03
1.145668728634871458e+00 9.980527930417828486e-01 1.524779986449423860e-03
1.148312414543511073e+00 9.980294719704793094e-01 1.533981428422815036e-03
1.150962200885032427e+00 9.980251479498883915e-01 1.516432598021390504e-03
1.153618101736478607e+00 9.980330072872333202e-01 1.495829729888981888e-03
1.156280131207375383e+00 9.980364103865632108e-01 1.487364323684740386e-03
1.158948303439810701e+00 9.980210824404893710e-01 1.487933013506609337e-03
1.161622632608501737e+00 9.979860019664558157e-01 1.492873013515878984e-03
1.164303132920876838e+00 9.979446100417952437e-01 1.508500362250378641e-03
1.166989818617147456e+00 9.979153889599462479e-01 1.546003050633597796e-03
1.169682703970384541e+00 9.979089142724084649e-01 1.600041746358269856e-03
1.172381803286598689e+00 9.979209607276954275e-01 1.640471177736034340e-03
1.175087130904807431e+00 9.979364238721960545e-01 1.640835258402939013e-03
1.177798701197119380e+00 9.979406263341964456e-01 1.610116174950749612e-03
1.180516528568805512e+00 9.979293280874018679e-01 1.582289317891744139e-03
1.183240627458377991e+00 9.979102477315490161e-01 1.576057569399100201e-03
1.185971012337669439e+00 9.978956531175743327e-01 1.583572181124555346e-03
1.188707697711903322e+00 9.978922466058880447e-01 1.595249063537618498e-03
1.191450698119776108e+00 9.978961702223775321e-01 1.609688123713943564e-03
1.194200028133532543e+00 9.978965890801352323e-01 1.624646864348008738e-03
1.196955702359042695e+00 9.978845963228525351e-01 1.639029258123531627e-03
1.199717735435884336e+00 9.978602893095529502e-01 1.658485088756132993e-03
1.202486142037412220e+00 9.978325717931575412e-01 1.685857411722255705e-03
1.205260936870842681e+00 9.978119948115649063e-01 1.711530981805812167e-03
1.208042134677328905e+00 9.978022750341938307e-01 1.720304128784273801e-03
1.210829750232039537e+00 9.977970668749656102e-01 1.703521633072583447e-03
1.213623798344240390e+00 9.977845648594403372e-01 1.665502920815422954e-03
1.216424293857367944e+00 9.977566645528819222e-01 1.624313155200340269e-03
1.219231251649110614e+00 9.977160237972839685e-01 1.602403327526527024e-03
1.222044686631488686e+00 9.976758152428957249e-01 1.609403413619760106e-03
1.224864613750930697e+00 9.976520896248137760e-01 1.636822990873341727e-03
1.227691047988359152e+00 9.976537827749294429e-01 1.668577943818583265e-03
1.230524004359261570e+00 9.976769740968289835e-01 1.689006032840645192e-03
1.233363497913775975e+00 9.977071037497543537e-01 1.687891365954650221e-03
1.236209543736769056e+00 9.977276122523203172e-01 1.670199496206985256e-03
1.239062156947915661e+00 9.977294463029582339e-01 1.655943341630964185e-03
1.241921352701783388e+00 9.977156082096856338e-01 1.660012112548416106e-03
1.244787146187906091e+00 9.976983265209423690e-01 1.679054427261920425e-03
1.247659552630869806e+00 9.976910671327917646e-01 1.704955513249640890e-03
1.250538587290391357e+00 9.977004964765210371e-01 1.734846688154728254e-03
1.253424265461399401e+00 9.977230499726443824e-01 1.760533862966910277e-03
1.256316602474120137e+00 9.977475910445646745e-01 1.766999306140668588e-03
1.259215613694151026e+00 9.977619865381172071e-01 1.750919204209196514e-03
1.262121314522547388e+00 9.977594981613472358e-01 1.728103157601660819e-03
1.265033720395903893e+00 9.977415691264162056e-01 1.715875867702983202e-03
1.267952846786433829e+00 9.977160676882830259e-01 1.717247244978531255e-03
1.270878709202058143e+00 9.976926139363638812e-01 1.725661998350375322e-03
1.273811323186478273e+00 9.976778147205399572e-01 1.732545342786812005e-03
1.276750704319265628e+00 9.976726950086088896e-01 1.728041441281764640e-03
1.279696868215941530e+00 9.976730426457288692e-01 1.708971140008287400e-03
1.282649830528060031e+00 9.976718852243903202e-01 1.690924142032562477e-03
1.285609606943295180e+00 9.976626456683304056e-01 1.700618376080356188e-03
1.288576213185518071e+00 9.976417220689001164e-01 1.746912937464827325e-03
1.291549665014884107e+00 9.976098371632245998e-01 1.807292084942602487e-03
1.294529978227916045e+00 9.975720014170534888e-01 1.849672516302464879e-03
1.297517168657586817e+00 9.975361647132853227e-01 1.860004721065926323e-03
1.300511252173408572e+00 9.975107734614205857e-01 1.848041352158696872e-03
1.303512244681508836e+00 9.975017384594004888e-01 1.832288655764888414e-03
1.306520162124721329e+00 9.975097453470321840e-01 1.821710240371779595e-03
1.309535020482667678e+00 9.975290946196606612e-01 1.812172310020097833e-03
1.312556835771842678e+00 9.975489692364131189e-01 1.796624986479726169e-03
1.315585624045703783e+00 9.975571007089270026e-01 1.773791897764021366e-03
1.318621401394748593e+00 9.975445966797984454e-01 1.750139547728907534e-03
1.321664183946605231e+00 9.975098645139148790e-01 1.738563168826473462e-03
1.324713987866117604e+00 9.974596851638918293e-01 1.750598336926819905e-03
1.327770829355428894e+00 9.974066522753506359e-01 1.783417075886197748e-03
1.330834724654074819e+00 9.973638920379280792e-01 1.820271640370688809e-03
1.333905690039058678e+00 9.973393647656072503e-01 1.849871502342441409e-03
1.336983741824946392e+00 9.973323752430280908e-01 1.878831113208081442e-03
1.340068896363950657e+00 9.973339686898070600e-01 1.919200479026590559e-03
1.343161170046015318e+00 9.973311022887988431e-01 1.969937567097272517e-03
1.346260579298909743e+00 9.973127261647692920e-01 2.019171295519603306e-03
1.349367140588306535e+00 9.972750275599140402e-01 2.059449564711414871e-03
1.352480870417875458e+00 9.972234875472320015e-01 2.092293226247598191e-03
1.355601785329368925e+00 9.971708493242895655e-01 2.121332377521655942e-03
1.358729901902709036e+00 9.971319001666724136e-01 2.146845698105894797e-03
1.361865236756081510e+00 9.971173078109742960e-01 2.164171939438670842e-03
1.365007806546013835e+00 9.971290753250530159e-01 2.163835464581092150e-03
1.368157627967471868e+00 9.971594218529574727e-01 2.138042918044212419e-03
1.371314717753945533e+00 9.971934572059053536e-01 2.092474155729785821e-03
1.374479092677536762e+00 9.972145320975088767e-01 2.048487140913777919e-03
1.377650769549053633e+00 9.972101959546709748e-01 2.026877671742307891e-03
1.380829765218092309e+00 9.971765868623455598e-01 2.029710076050930418e-03
1.384016096573131627e+00 9.971197662119254401e-01 2.042763399524108198e-03
1.387209780541621029e+00 9.970536654190144121e-01 2.051736486303289489e-03
1.390410834090069603e+00 9.969954846323304531e-01 2.051240787040627296e-03
1.393619274224142224e+00 9.969601764727759052e-01 2.044406265544948358e-03
1.396835117988739716e+00 9.969558385874442985e-01 2.040171856216520339e-03
1.400058382468097440e+00 9.969814238870210454e-01 2.047447549182632946e-03
1.403289084785873220e+00 9.970273450141183824e-01 2.066923819932995222e-03
1.406527242105236386e+00 9.970786000906118884e-01 2.090638129079671562e-03
1.409772871628966140e+00 9.971192900325172026e-01 2.111318064291514435e-03
1.413025990599533710e+00 9.971370574091555916e-01 2.128513434765393671e-03
1.416286616299198942e+00 9.971261267112736526e-01 2.145247665104000386e-03
