1.002599999999999714e+00 9.915529466666671565e-01 6.632862521584640715e-03
1.004910935916308423e+00 9.914835415579803524e-01 6.487320258257821791e-03
1.007227198408329638e+00 9.914187425921910934e-01 6.438622796227835149e-03
1.009548799753516857e+00 9.913977192022316309e-01 6.250013902592770065e-03
1.011875752257622718e+00 9.913762423771224075e-01 6.158561222819709628e-03
1.014208068254764283e+00 9.913526082416853624e-01 6.008932810864107445e-03
1.016545760107486096e+00 9.913243534380120625e-01 5.951827113853482010e-03
1.018888840206831459e+00 9.912810064561733414e-01 5.881690626470983778e-03
1.021237320972401053e+00 9.912419179482031550e-01 5.885358382821060698e-03
1.023591214852422882e+00 9.912122850396916096e-01 5.878526811236353504e-03
1.025950534323817775e+00 9.911873681851089968e-01 5.887025037053631588e-03
1.028315291892264671e+00 9.911695011279249012e-01 5.863042405426211433e-03
1.030685500092268114e+00 9.911457839377394441e-01 5.844600067818256361e-03
1.033061171487222873e+00 9.911161936306979170e-01 5.853140061669800942e-03
1.035442318669482775e+00 9.910844517704933132e-01 5.887996031258301011e-03
1.037828954260425540e+00 9.910512775357800397e-01 5.996401932180944576e-03
1.040221090910520507e+00 9.910244904888741990e-01 6.123397450846254468e-03
1.042618741299395468e+00 9.910001676577077090e-01 6.348189326080453179e-03
1.045021918135905725e+00 9.909672742418709213e-01 6.532726125772341311e-03
1.047430634158197815e+00 9.909326957851954942e-01 6.820340825572545479e-03
1.049844902133779456e+00 9.908799558262478824e-01 6.924388516514085913e-03
1.052264734859587048e+00 9.908272435532352596e-01 7.105141732602422884e-03
1.054690145162052506e+00 9.907800019503436584e-01 7.097759137815379260e-03
1.057121145897172987e+00 9.907410024197538245e-01 7.146134582192663169e-03
1.059557749950577277e+00 9.907263015752986179e-01 7.094856833399947223e-03
1.061999970237594848e+00 9.907240442526418223e-01 7.042344847599847808e-03
1.064447819703324694e+00 9.907398192825325189e-01 6.918974012159979231e-03
1.066901311322703272e+00 9.907590561006468510e-01 6.734425513819656574e-03
1.069360458100572231e+00 9.907809151831166172e-01 6.544401125434676572e-03
1.071825273071751905e+00 9.907915485181055804e-01 6.307608200930544043e-03
1.074295769301104375e+00 9.907982463078829349e-01 6.161544425556985186e-03
1.076771959883606300e+00 9.907892830124878092e-01 5.969252805469766818e-03
1.079253857944417305e+00 9.907781786356776310e-01 5.897416283611648866e-03
1.081741476638949928e+00 9.907608205852302952e-01 5.793016372604400249e-03
1.084234829152939339e+00 9.907378541534406224e-01 5.803616837840089998e-03
1.086733928702512619e+00 9.907014783711076689e-01 5.842165005759708540e-03
1.089238788534260038e+00 9.906405044960067130e-01 5.931036330525764518e-03
1.091749421925303665e+00 9.905542781869874913e-01 6.057296145429372745e-03
1.094265842183369086e+00 9.904343413706888644e-01 6.148635440534595299e-03
1.096788062646854023e+00 9.902998509706413266e-01 6.317496133732287099e-03
1.099316096684904487e+00 9.901813661923043464e-01 6.408176897782415921e-03
1.101849957697476956e+00 9.900771620459793976e-01 6.587941262885694052e-03
1.104389659115416755e+00 9.900543893899316217e-01 6.691486924204231336e-03
1.106935214400525114e+00 9.900717576808888420e-01 6.817080789844711872e-03
1.109486637045632884e+00 9.901585343999641520e-01 6.887457847511276043e-03
1.112043940574670708e+00 9.902779338865022041e-01 6.890025344833539470e-03
1.114607138542740961e+00 9.904189382547232690e-01 6.901341453196943587e-03
1.117176244536190577e+00 9.905459044160466187e-01 6.799328079478115378e-03
1.119751272172681222e+00 9.906648381514463475e-01 6.780974556221876226e-03
1.122332235101263009e+00 9.907309681571502269e-01 6.673725965492968704e-03
1.124919147002445330e+00 9.907759774420172860e-01 6.638738454067509218e-03
1.127512021588273239e+00 9.907824020090457706e-01 6.601760896809191932e-03
1.130110872602394734e+00 9.907713902644779136e-01 6.587611488287205969e-03
1.132715713820136472e+00 9.907496253689694887e-01 6.650337774022436511e-03
1.135326559048576600e+00 9.907417696609072122e-01 6.648965918582038295e-03
1.137943422126618032e+00 9.907422321918828434e-01 6.716438604116866697e-03
1.140566316925061718e+00 9.907752515230678902e-01 6.676190114318881000e-03
1.143195257346679705e+00 9.908164614312517937e-01 6.639549147797942953e-03
1.145830257326288848e+00 9.908675218753006941e-01 6.583807302008613978e-03
1.148471330830825643e+00 9.908937517239181370e-01 6.486252544652215332e-03
1.151118491859418835e+00 9.909080918326202969e-01 6.474728451149668745e-03
1.153771754443464026e+00 9.908485703086514773e-01 6.449465522653692606e-03
1.156431132646701609e+00 9.907597774850355199e-01 6.526021814874106465e-03
1.159096640565283831e+00 9.906165804762981919e-01 6.641039841510677603e-03
1.161768292327856500e+00 9.904415974508660181e-01 6.743692724178524354e-03
1.164446102095629154e+00 9.902501042990284885e-01 6.903763348502027844e-03
1.167130084062453665e+00 9.900859726772346381e-01 6.928079673716437854e-03
1.169820252454897735e+00 9.899273948414932800e-01 7.034391273065446204e-03
1.172516621532319725e+00 9.898082153282722340e-01 7.062650735814257792e-03
1.175219205586945481e+00 9.897257572292563754e-01 7.125433941774768874e-03
1.177928018943943833e+00 9.896882251153001908e-01 7.190013554894588051e-03
1.180643075961502086e+00 9.896963016338454766e-01 7.191896728434206756e-03
1.183364391030902185e+00 9.897176653739869767e-01 7.226620099561036938e-03
1.186091978576596428e+00 9.897458504452911754e-01 7.156977175197834669e-03
1.188825853056287407e+00 9.897591920005482935e-01 7.091305847008329798e-03
1.191566028960999057e+00 9.897566953958352176e-01 7.033202233375371662e-03
1.194312520815157486e+00 9.897228969215587924e-01 6.950181439444344349e-03
1.197065343176666685e+00 9.896796476489698735e-01 6.945119850239762742e-03
1.199824510636984920e+00 9.896227781418712732e-01 6.943429583848310070e-03
1.202590037821204438e+00 9.895702296596955438e-01 6.964830326135174401e-03
1.205361939388126524e+00 9.895208590128984349e-01 7.036433748769676394e-03
1.208140230030340323e+00 9.894944032426130631e-01 7.000733137637472035e-03
1.210924924474300557e+00 9.894787743403871128e-01 6.987410225783964764e-03
1.213716037480404353e+00 9.894826198738617684e-01 6.908011566743731298e-03
1.216513583843074731e+00 9.895038582115850412e-01 6.765266694241081104e-03
1.219317578390830770e+00 9.895333901731546700e-01 6.651920670351139583e-03
1.222128035986372208e+00 9.895744540813565804e-01 6.486148680952027144e-03
1.224944971526656268e+00 9.896182617539934778e-01 6.372676483496424182e-03
1.227768399942976485e+00 9.896646914657294403e-01 6.315613363809239114e-03
1.230598336201042420e+00 9.897215637993062032e-01 6.270253685602275411e-03
1.233434795301058928e+00 9.897887866173086246e-01 6.299561299642023396e-03
1.236277792277805432e+00 9.898751189588359534e-01 6.362574632036514452e-03
1.239127342200715409e+00 9.899892111915623572e-01 6.415978932789275641e-03
1.241983460173956777e+00 9.901159903681877594e-01 6.510818664082345351e-03
1.244846161336511381e+00 9.902580439614314667e-01 6.547191265808624192e-03
1.247715460862254711e+00 9.903872921741865287e-01 6.566235236650558652e-03
1.250591373960040720e+00 9.905062089598993813e-01 6.607504521482868327e-03
1.253473915873775102e+00 9.905711622376892622e-01 6.534562389237281999e-03
1.256363101882500999e+00 9.906071251399530819e-01 6.470850581264282579e-03
1.259258947300479603e+00 9.906104714502143027e-01 6.399844218988997961e-03
1.262161467477269428e+00 9.905785758153859977e-01 6.253325570700157821e-03
1.265070677797810239e+00 9.905404682793321758e-01 6.153251121047600102e-03
1.267986593682501884e+00 9.904972155270428402e-01 6.081650345126215877e-03
1.270909230587288219e+00 9.904604483098929935e-01 6.022260057928879341e-03
1.273838604003737718e+00 9.904283107184583823e-01 6.030932036358796315e-03
1.276774729459125179e+00 9.904043649841888231e-01 6.047553776096064801e-03
1.279717622516518327e+00 9.903888895829289218e-01 6.035194888801720392e-03
1.282667298774853082e+00 9.903794058926801425e-01 6.047519294089065932e-03
1.285623773869021713e+00 9.903809826793971149e-01 6.017931611963122339e-03
1.288587063469953664e+00 9.903937636744730710e-01 5.987580569523210869e-03
1.291557183284698596e+00 9.904123150749932769e-01 6.010465905226450647e-03
1.294534149056510985e+00 9.904353700210259959e-01 6.044966279473509146e-03
1.297517976564931841e+00 9.904480518951452872e-01 6.112416185288531770e-03
1.300508681625873297e+00 9.904499509936205426e-01 6.237993651372585914e-03
1.303506280091702774e+00 9.904234389005226458e-01 6.356875721216435210e-03
1.306510787851325350e+00 9.903712616665860669e-01 6.485889959690877872e-03
1.309522220830270589e+00 9.903016512769453605e-01 6.643234793537577260e-03
1.312540594990772913e+00 9.902097585525033718e-01 6.752368088843524463e-03
