# r1 (kpc), r2 (kpc), Bx (G), By (G), ne (cm^-3)
0.000000000000000000e+00 6.024168796271221815e+00 -2.289734149952178501e-06 2.657584755569945225e-06 4.304999999999999799e-02
6.024168796271221815e+00 1.116555845976932559e+01 1.557835409928123171e-06 5.280919891393357830e-06 3.819802722817196988e-02
1.116555845976932559e+01 1.767592788826193839e+01 -3.849021502109498259e-07 2.267153281548641781e-06 3.474153175209419159e-02
1.767592788826193839e+01 2.900276897264950549e+01 8.212301966627341938e-08 3.772451589317530975e-06 3.106752660618917333e-02
2.900276897264950549e+01 3.455774057631162322e+01 2.099070118366437643e-06 4.032083848508647275e-06 2.606521301949624864e-02
3.455774057631162322e+01 4.120788454288609159e+01 6.764570202611563407e-06 -1.440384871098778731e-06 2.409539177874815349e-02
4.120788454288609159e+01 5.380109803028165061e+01 5.644176358939750971e-06 -1.562666011674623558e-06 2.205567501752611279e-02
5.380109803028165061e+01 7.080825901841754444e+01 -4.890279776963591365e-06 -3.458735713255987201e-06 1.892826167162174611e-02
7.080825901841754444e+01 8.045000391931219497e+01 -6.551758674925478693e-07 -5.550717156597409839e-06 1.578705169830803626e-02
8.045000391931219497e+01 9.670350195045699593e+01 -8.234753024658893140e-07 1.290673664760436063e-06 1.439440945773655563e-02
9.670350195045699593e+01 1.225870120307620539e+02 3.438337208373953664e-06 2.244847357274650680e-06 1.249536374705677473e-02
1.225870120307620539e+02 1.373743820883419744e+02 -4.433627015295720009e-06 1.035058922985070002e-06 1.027655766666671355e-02
1.373743820883419744e+02 1.530561089911279851e+02 -3.662023448312194089e-06 -2.003538796229259029e-07 9.313070221166971571e-03
1.530561089911279851e+02 1.688230589061636806e+02 3.054429345980626105e-06 1.897198152184417590e-06 8.462454785136781441e-03
1.688230589061636806e+02 1.877671966121717162e+02 -3.530624494891011575e-06 -6.284346667750357372e-07 7.744959699865183213e-03
1.877671966121717162e+02 2.341507616063349246e+02 2.677759913549456899e-06 -1.320468290455390650e-07 7.024180954729269261e-03
2.341507616063349246e+02 2.799736059237775407e+02 -8.408571584395558771e-07 6.519316650829654410e-07 5.711792904522855312e-03
2.799736059237775407e+02 3.072297631756651413e+02 -1.023596530798751586e-06 1.716096652916321830e-06 4.818227979378713124e-03
3.072297631756651413e+02 3.651311499944964112e+02 9.809137345547964750e-07 -2.700581530558072472e-06 4.408103131738588809e-03
3.651311499944964112e+02 4.030649482755334247e+02 7.380620033001618936e-08 -2.700324769264942341e-06 3.734857521645768962e-03
4.030649482755334247e+02 4.516469490082015454e+02 -9.706331708959401149e-07 2.319927556194707487e-06 3.396791631506012547e-03
4.516469490082015454e+02 5.452337626112232556e+02 -1.570080301802405555e-06 -1.759324498498067197e-06 3.045810434784904618e-03
5.452337626112232556e+02 6.418659923449652069e+02 -1.684719336527629939e-06 -4.371303141506687101e-07 2.544743301690951653e-03
6.418659923449652069e+02 7.091545196026162330e+02 -5.194197239677552885e-07 1.715449457030775103e-06 2.179933758126246460e-03
7.091545196026162330e+02 7.720748412584366633e+02 6.381198473099518812e-07 5.332415780092345476e-07 1.984319158725059585e-03
7.720748412584366633e+02 8.550634110710496998e+02 -7.401271769629395830e-07 1.782379422937723677e-06 1.832051967255846504e-03
8.550634110710496998e+02 9.187602234271251973e+02 -1.718092603225671673e-06 4.760660404970946612e-07 1.665216892123776941e-03
9.187602234271251973e+02 1.005394091089549647e+03 -9.467543004775603636e-07 -1.470113148001129053e-06 1.557408437264831040e-03
1.005394091089549647e+03 1.172571109040755346e+03 -4.407973676611028172e-08 1.647399911261055014e-06 1.432444630960766872e-03
1.172571109040755346e+03 1.259398116307532746e+03 -7.026682368176309894e-07 -8.614474948241541007e-07 1.242784591138896980e-03
1.259398116307532746e+03 1.426724029569679033e+03 2.357462627571626685e-07 7.274743467857521559e-07 1.163812842237543343e-03
1.426724029569679033e+03 1.616435381151969523e+03 -3.589541926615584416e-07 -5.473904881473613428e-07 1.038200349600347560e-03
1.616435381151969523e+03 1.745427950913581071e+03 2.375529115802029885e-07 -1.322366685617301724e-06 9.265467612259014208e-04
1.745427950913581071e+03 1.800000000000100044e+03 2.388400639607016488e-07 -1.269438032509068044e-06 8.641374931376168524e-04
