23.953566427924066 3.985200767217078e-10
28.290536592430577 3.7977203898471724e-10
32.52227871802385 3.6324994183417975e-10
37.04623402560871 3.3980471768707794e-10
41.44569013472423 3.178727175546388e-10
45.749431725443515 3.017979252083482e-10
50.27303272427825 2.8653603354433117e-10
54.75093011931987 2.7407019694402365e-10
58.56257027599091 2.621466903265217e-10
62.64560635172625 2.5448728613810325e-10
69.4563621042486 2.380619250328312e-10
78.06880727807241 2.2855056239404354e-10
86.96192838725736 2.194192102052019e-10
95.56283113929862 2.090968202594123e-10
104.0747614811261 1.999999999999992e-10
112.83255661542734 1.9059117026614317e-10
121.23276316444486 1.8229944389368485e-10
130.84977826617254 1.7501597712560324e-10
139.33336853275696 1.680235089860895e-10
147.70706385790686 1.6251070545477765e-10
158.69597446809624 1.542925549185155e-10
168.22522158210086 1.481280561558825e-10
179.12340028896995 1.4115949785999308e-10
189.87468153237683 1.350183113113495e-10
201.276122350768 1.2962388243919001e-10
211.45308526755161 1.24907111226821e-10
222.13391224826378 1.1947298966273823e-10
233.37673767721867 1.1598222685247365e-10
242.9771532573929 1.1176185003247799e-10
254.11497662584318 1.0769504485001789e-10
264.5748760905694 1.0416160106505848e-10
275.47860250719714 1.0149371380894567e-10
293.28966681876256 9.494300974618045e-11
315.09424959143166 8.947597053103542e-11
333.9986766764332 8.526664967104524e-11
355.63620065794294 8.125535272738915e-11
378.62985310060054 7.60108922651901e-11
427.0893220617739 6.291826537948234e-11
501.6291592216239 5.1124458464053146e-11
578.7377812527868 4.2475589710885246e-11

